,loss
446,14.143619537353516
447,14.159866333007812
448,14.149114608764648
449,14.412397384643555
450,14.448607444763184
451,14.107202529907227
452,14.203001976013184
453,13.932026863098145
454,14.44729232788086
455,14.007279396057129
456,14.024360656738281
457,14.415600776672363
458,13.955207824707031
459,14.467827796936035
460,13.881723403930664
461,14.174402236938477
462,13.934784889221191
463,13.949585914611816
464,14.055816650390625
465,14.235039710998535
466,14.176828384399414
467,14.124062538146973
468,14.20677375793457
469,13.95460033416748
470,14.195687294006348
471,14.057100296020508
472,14.152449607849121
473,14.11359977722168
474,13.720523834228516
475,13.876325607299805
476,13.816357612609863
477,14.177486419677734
478,13.870185852050781
479,13.907180786132812
480,14.052802085876465
481,14.079676628112793
482,14.175464630126953
483,14.09053897857666
484,13.936761856079102
485,14.21825122833252
486,13.905735969543457
487,14.116511344909668
488,14.055465698242188
489,13.969539642333984
490,14.027039527893066
491,13.692310333251953
492,13.894194602966309
493,13.889246940612793
494,13.910392761230469
495,14.421642303466797
496,13.792522430419922
497,13.557394981384277
498,13.763274192810059
499,14.057602882385254
500,13.77700424194336
501,13.896835327148438
502,13.766156196594238
503,13.731612205505371
504,14.197833061218262
505,13.777534484863281
506,13.71700382232666
507,13.912688255310059
508,13.867541313171387
509,13.826122283935547
510,13.650708198547363
511,13.908226013183594
512,13.695806503295898
513,13.71230411529541
514,13.910825729370117
515,13.973006248474121
516,13.692405700683594
517,13.841001510620117
518,13.521171569824219
519,13.804842948913574
520,13.646003723144531
521,13.40713119506836
522,14.053400993347168
523,13.781217575073242
524,13.786598205566406
525,13.783143997192383
526,13.461833000183105
527,13.756747245788574
528,13.30804443359375
529,14.167295455932617
530,13.983282089233398
531,13.740344047546387
532,14.215229034423828
533,13.729911804199219
534,13.892918586730957
535,14.015372276306152
536,14.16151237487793
537,13.57649040222168
538,13.855978965759277
539,13.893415451049805
540,13.623475074768066
541,13.829694747924805
542,13.65693473815918
543,13.844618797302246
544,13.926923751831055
545,13.463409423828125
546,14.067865371704102
547,13.760101318359375
548,13.458446502685547
549,13.893438339233398
550,13.79815673828125
551,13.616730690002441
552,13.765914916992188
553,13.65919303894043
554,13.64002513885498
555,13.558296203613281
556,13.913865089416504
557,14.208625793457031
558,13.70409107208252
559,13.463314056396484
560,13.586969375610352
561,14.14697551727295
562,13.913305282592773
563,13.791258811950684
564,13.811224937438965
565,13.639108657836914
566,13.999529838562012
567,13.695921897888184
568,13.864460945129395
569,13.722793579101562
